Date,Time,Open,High,Low,Close,Volume
20080610,0,2970,2970,2970,2970,350
20080621,0,2881,2881,2881,2881,2840
20080622,0,2795,2795,2795,2795,1800
20080623,0,2712,2712,2712,2712,740
20080624,0,2631,2631,2631,2631,69665
20080625,0,2553,2557,2553,2557,53070
20080702,0,2553,2553,2553,2553,1000
20080714,0,2477,2550,2477,2550,2010
20080728,0,2477,2477,2477,2477,25000
20080729,0,2403,2403,2403,2403,1000
20080802,0,2331,2331,2331,2331,1280
20080811,0,2262,2331,2262,2331,20
20080818,0,2262,2262,2262,2262,1000
20080819,0,2195,2195,2195,2195,200
20080820,0,2130,2130,2130,2130,200
20080823,0,2067,2067,2067,2067,200
20080924,0,2005,2005,2005,2005,100
20080930,0,1945,2000,1945,2000,5125
20081005,0,1940,1994,1940,1994,5710
20081013,0,1935,1990,1935,1990,4123
20081015,0,1931,1978,1931,1978,11010
20081026,0,1919,1930,1919,1919,65465
20081027,0,1918,1919,1918,1918,67064
20081028,0,1918,1945,1918,1922,17644
20081029,0,1979,1979,1923,1923,705
20081101,0,1980,1980,1980,1980,123564
20081102,0,2039,2039,2005,2020,99084
20081104,0,2026,2027,1967,2022,35308
20081105,0,2021,2050,2021,2022,33700
20081108,0,2023,2050,2022,2027,29832
20081109,0,2028,2028,2027,2027,282
